indicatorId,geoUnit,year,value,qualifier,magnitude
GAR.5T8,TGO,2018,16.02071952819824,,
GAR.5T8,TGO,2021,18.8061695098877,,
GAR.5T8,TUN,2024,37.04087829589844,,
GAR.5T8,TUR,2022,26.4,,
GAR.5T8,TZA,2017,2.62,,
GAR.5T8,TZA,2018,2.507750034332275,,
GAR.5T8,URY,2008,54.2,,
GAR.5T8,URY,2009,55.5,,
GAR.5T8,URY,2010,56.1,,
GAR.5T8,URY,2011,64.4,,
GAR.5T8,URY,2012,59.3,,
GAR.5T8,URY,2013,58.2,,
GAR.5T8,URY,2014,59.7,,
GAR.5T8,URY,2015,59.8,,
GAR.5T8,URY,2016,58.5,,
GAR.5T8,URY,2017,61.4,,
GAR.5T8,URY,2018,63.8,,
GAR.5T8,URY,2019,66.1,,
GAR.5T8,URY,2021,76.9,,
GAR.5T8,URY,2022,83.6,,
GAR.5T8,URY,2023,78.7,,
GAR.5T8,USA,2010,103.3179473876953,,
GAR.5T8,USA,2015,101.1471481323242,,
GAR.5T8,USA,2016,101.066520690918,,
GAR.5T8,USA,2017,100.331413269043,,
GAR.5T8,USA,2020,101.5749893188477,,
GAR.5T8,USA,2021,97.28710174560547,,
GAR.5T8,USA,2022,94.59831237792969,,
GAR.5T8,USA,2023,97.05815124511719,,
GAR.5T8,VEN,2000,22.9,,
GAR.5T8,VEN,2001,24.1,,
GAR.5T8,VEN,2002,22.9,,
GAR.5T8,VEN,2003,24.1,,
GAR.5T8,VEN,2004,28.6,,
GAR.5T8,VEN,2005,34.5,,
GAR.5T8,VEN,2006,37.9,,
GAR.5T8,VEN,2007,40.3,,
GAR.5T8,VEN,2008,41.8,,
GAR.5T8,VEN,2009,99.3,,
GAR.5T8,VEN,2010,98,,
GAR.5T8,VEN,2011,99.6,,
GAR.5T8,VEN,2012,95.9,,
GAR.5T8,VEN,2013,92.2,,
GAR.5T8,VEN,2014,92.3,,
