indicatorId,geoUnit,year,value,qualifier,magnitude
CR.3,BOL,2019,77,,
CR.3,BOL,2020,80.3,,
CR.3,BOL,2021,81.9,,
CR.3,BRA,2001,37.1,,
CR.3,BRA,2002,41.2,,
CR.3,BRA,2003,44.1,,
CR.3,BRA,2004,45.8,,
CR.3,BRA,2005,47.5,,
CR.3,BRA,2006,50.4,,
CR.3,BRA,2007,51.1,,
CR.3,BRA,2008,54.3,,
CR.3,BRA,2009,56.8,,
CR.3,BRA,2011,58.7,,
CR.3,BRA,2012,58.6,,
CR.3,BRA,2013,60.1,,
CR.3,BRA,2014,61.1,,
CR.3,BRA,2015,63.3,,
CR.3,BRA,2016,64,,
CR.3,BRA,2017,64.2,,
CR.3,BRA,2018,66.3,,
CR.3,BRA,2019,69.3,,
CR.3,BRA,2020,73,,
CR.3,BRA,2021,73.4,,
CR.3,BRA,2022,73.5,,
CR.3,BRA,2023,73.7,,
CR.3,BRB,2012,94.18843841552734,,
CR.3,BTN,2010,20.97945976257324,,
CR.3,BWA,2011,53.92321014404297,,
CR.3,BWA,2023,53.30757141113281,,
CR.3,CAF,2000,4.12,,
CR.3,CAF,2006,3.20799994468689,,
CR.3,CAF,2010,6.937839984893799,,
CR.3,CAF,2019,5.58253002166748,,
CR.3,CAN,2010,85.7,,
CR.3,CAN,2015,90.93,,
CR.3,CAN,2016,92.66,,
CR.3,CAN,2017,93.95,,
CR.3,CHE,2006,83.85000000000001,,
CR.3,CHE,2007,87.85,,
CR.3,CHE,2008,87.86,,
CR.3,CHE,2009,88.33,,
CR.3,CHE,2010,89.44,,
CR.3,CHE,2011,89.5,,
CR.3,CHE,2012,90.97,,
CR.3,CHE,2013,91.2,,
CR.3,CHE,2014,92.22,,
CR.3,CHE,2015,91.86,,
CR.3,CHE,2016,92.11,,
CR.3,CHE,2017,92.78999999999999,,
CR.3,CHE,2018,92.60000000000001,,
CR.3,CHE,2019,92.97999999999999,,
CR.3,CHE,2020,93.12,,
CR.3,CHE,2021,92.69,,
CR.3,CHL,2000,66.1,,
CR.3,CHL,2002,66.6290512084961,,
CR.3,CHL,2003,74,,
CR.3,CHL,2006,79.8,,
CR.3,CHL,2009,80.4,,
CR.3,CHL,2011,80.8,,
CR.3,CHL,2013,82.9,,
CR.3,CHL,2015,85,,
CR.3,CHL,2017,86.1,,
CR.3,CHL,2020,87,,
CR.3,CHL,2022,92.7,,
CR.3,CHN,2010,43.97,,
CR.3,CHN,2012,54.77,,
CR.3,CHN,2014,60.87,,
CR.3,CHN,2016,61.23,,
